date,username,hashtags,tweet
2022-08-06,zachtew,[],"In these classic screenshots augie says to tomatoeman about ""fuck your man in the ass day"" which is inherently gay. He then replies after tomatoe airs his confusion, with monkey emojis. Gay, monkey... DID AUGIE PREDICT THE MONKEY POX OUTBREAK ALL THE WAY BACK IN MAY?!?!?!  https://t.co/eeU83Ul7sD"
2022-08-06,nypmetro,[],NYC correction captain who works on Rikers Island contracts monkeypox  https://t.co/CcfnGzzD2z  https://t.co/EfQxJH3sIL
2022-08-06,princess_chocc,[],I wanna go out so bad but monkey pox… COVID….😥💔
2022-08-06,texascrypto4,[],uncivilized monkey pox
2022-08-06,barryelevy,[],@ZubyMusic Strange that there are so many people engaged in the type of sexual activity that spreads monkeypox that they would be worried about it. Double masking your FACE ain't gonna help!!🤣
2022-08-06,adriennefloreen,[],"@neiltyson Monkeypox isn't something to giggle about for 27 minutes on YouTube, here is my 6th serious warning video about Monkeypox. I made this video for reporters but since you're reporting the giddy monkeypox news on YouTube now you are a reporter now.  https://t.co/dEX89iQqHB"
2022-08-06,petty_cr0cker12,[],"there are three epidemics- covid, monkeypox, and 14yo white boys using the worst blaccent youve ever heard"
2022-08-06,bella67481328,[],@sayitnspinit Monkey pox
2022-08-06,whatever_ashley,[],@k4mil1aa I was there for tiger King in 2020 for covid. Now I will be there for Framing Amber in 2022 for monkey pox. Lol
2022-08-06,autothrottleoff,"['monkeypox', 'peternorth', 'rimmer']","@FoxNews CDC’s advise for people to masterbate 6’ apart, to avoid #monkeypox, has brought Peter North out of retirement. #PeterNorth #rimmer  https://t.co/u5fOx3hd7r"
2022-08-06,spatula75,"['monkeypox', 'rightwingstupidity']","Monkeypox 👏 is 👏 spread 👏 like 👏 chicken 👏 pox 👏, right-wing dullards, and I'm pretty sure most of you who got the latter as kids weren't getting it from coitus.  TRY to use your very limited intelligence, please. I know that's asking a lot.  #monkeypox #rightwingstupidity"
2022-08-06,5fs19,[],"@drdavidsamadi Did you know? - A study on the current outbreak, published in July in the New England Journal of Medicine, found that, of more than 500 monkeypox cases across 16 countries diagnosed as of June, 98% were among men who have sex with men."
2022-08-06,catherinehaess3,[],"Harris County Judge, Houston Mayor holding joint news conference regardi...  https://t.co/ble6ryl25B via @YouTube Here you go - MonkeyPox fear mongering from MSM is next if it hasn’t begun yet"
2022-08-06,bettycjung,[],"The U.S. now has one of highest rates of monkeypox infection in the world, and the number is expected to rise as the disease spreads and surveillance and testing improve."
2022-08-06,catos_cat,[],@ardendredd @ericplotz1 @Jethrojames1231 @DeeDeeRex @SecularConserv1 @washingtonpost Sex is primarily activity associated with monkey pox transmission.  Don’t have sex to prevent monkey pox spread.  Tell me where this is wrong.
2022-08-06,2muchmotion,[],@lorrkahlea_ Now yall sharing monkey pox
2022-08-06,sheakat75,[],"@DevinCow It did rain this morning around 5:15a.m. Lasted around 15-20 minutes. I live for this during these horrible, melty months. My car looks like it has monkey pox but that’s okay.  https://t.co/xM1CDuDX7I"
2022-08-06,gurdur,[],"Keep this in mind for much later, once/if monkeypox comes close to you, if you get exposed. It may not come close, they might get it under control yet, it's a slow thing, &amp;  the main target subpopulation is still the ones really affected, but keep in mind for later, just in case."
2022-08-06,toogoodyy,[],He’s saying the doctor cleared him. The best thing to do is to treat everyone like they have monkey pox AND Covid or any other virus. We’ll never know who is lying about being cured or who is infected &amp; is asymptomatic etc. treat everyone like they’re contagious.
2022-08-06,lilsuelap,[],@frmobo @1fr33dom My best hope is that they all get monkey pox
2022-08-06,madjackblack,[],"And now their secret pals in Beijing, who are behind the Fentanyl coming into the US, are going to stop cooperating in drug interdiction. It's all so 'fng convenient, and profitable.  But thank goodness, Joe and Numbnuts are standing tall on the scourge of monkeypox."
2022-08-06,debbiem81442597,[],"@joncoopertweets Covid monkey pox ,polio open border yeah"
2022-08-06,sthone1,[],"@Statinghealer63 @carehomestartup @FoxNews @TuckerCarlson China Joe Biden is setting you up with your own IRS agent, they will check up on everyone. China Joe Biden has COVID for a while, maybe it's monkeypox."
2022-08-06,iamsynesthetic,[],Who gonna police my identity at the Monkeypox vaxx clinic?
2022-08-06,viralandleaked1,[],First Montana monkeypox case confirmed in Flathead County  https://t.co/yXdvMFHYqz
2022-08-06,srcamachonj,[],"@buttigiegwins What do you know about transportation other than getting rear end a lot? You should be monkey pox czar, your people would then believe someone is in charge that truly cares!  https://t.co/CbwNA8T3Z3"
2022-08-06,chuckcrowcincy,"['monkeypox', 'scottfraud']","Scott Ford received the #monkeypox vaccine today, the first patient for University of Cincinnati Medical Campus to be vaccinated. How did he do it? He scammed @uc_health, lied his way in. See video he posted. #ScottFraud @CassyArsenault @SharonCoolidge @CincyRedBike @HamCoHealth"
2022-08-06,madatgascar,[],The hype is “prolonged skin to skin contact is the primary reason for monkeypox spread” Hype. The elites hate Love Defy them. Monkeypox has been thriving in America since the mid 2010’s. It doesn’t kill. It leaves scars but otherwise leaves strong immunity. Don’t believe the hype
2022-08-06,bythesea66,[],Docs Urge Calm as Right-Wingers Lie About Kids and Monkeypox  https://t.co/VhZFgGZb45 via @thedailybeast
2022-08-06,24hoursalove1,"['california', 'monkeypox']",omg this tho --&gt; #california #monkeypox.  .
2022-08-06,al_smith21,[],I’m staying home forever. The amount of TikTok’s I’ve seen of people recording themselves thinking they have monkeypox while visibly sitting IN A BOOTH IN A RESTAURANT*** this is why we are where we are. This timeline is shit.
2022-08-06,mohamed04680219,[],"Illinois daycare adult tests positive for monkeypox, children potentially exposed  https://t.co/El9GMrjKjm"
2022-08-06,_fletch___,[],students coming back and monkey pox is rampant. *gag* 🤢
2022-08-06,tesa28755082,[],@AliefISD You guys should also discuss how you’re going to prevent monkeypox in schools
2022-08-06,zsuzsica,[],@Angry_Staffer Thoughts on how serious Monkeypox is going to get?
2022-08-06,julieischewy,[],"got bit by a wasp today, but it’s still better than monkeypox"
2022-08-06,who_dutt,[],@LynnMissFlynn @AmericanwomanU1 I wonder when he get's monkeypox?
2022-08-06,abdelmalekroua3,[],Health expert dispels misconceptions surrounding monkeypox  https://t.co/VrHh2JEgSZ
2022-08-06,newstube16,[],"Precautions to take against COVID-19 and monkeypox, and the possible spread of polio  https://t.co/Iq9vBBwFdd"
2022-08-06,chris_1791,[],NYC correction captain who works on Rikers Island contracts monkeypox  https://t.co/h6xn2wRnY4 via @nypost
2022-08-06,darrell57624316,[],"Children potentially exposed to monkeypox at Illinois day care, officials say - The Washington Post  https://t.co/JWYMQ2YUlt"
2022-08-06,mylesma40738440,[],@paradoxum_games I hope everyone in the building catches monkey pox
2022-08-06,lovetattooart76,[],Someone just told me on the local news here in Florida and they said monkey pox only affects gays so she wasn’t worried!! God help us! I hate it here!!!
2022-08-06,bkcbuzzlive,[],What Should Worry Most Americans About Our Monkeypox Response  https://t.co/aIN902O4la
2022-08-06,janie_batt,[],"Monkeypox isn’t an sti, “gay disease”, or anything other than a highly contagious, painful, and horrible virus. Stay safe folks"
2022-08-06,reyvaaa,[],She said monkeypox but we dont give a fuck. Ummmm miss lady 🫣🫢
2022-08-06,bulwarkref,['monkeypox'],"I think my favorite thing about the mom anti-commonsense public health measures crowd is there insistence that #monkeypox doesn’t effect students even though schools out. Kinda seems like very biased sampling, almost as if they are setting themselves up"
2022-08-06,rmcarpiano,[],"“It would be reasonable to declare a state of emergency [in Canada, where the monkeypox case *rate* is higher than in the US], but only if we’re declaring a state of emergency for our health-care system in general that is in shambles.”  https://t.co/2vIbRSdSs0"
2022-08-06,couldbeworse9,[],@newtonsommelier @realDailyWire What does race have to do with monkeypox?
2022-08-06,kantancerus,[],"Pelosi's trip to Taiwan, funding the Ukraine war, and monkeypox are distractions from charges being filed for crimes against humanity against Fauci in International Court. 6,090,000 murders in 2 years.  https://t.co/n7NMojU4Wq"
2022-08-06,nypdbot,[],NYC correction captain who works on Rikers Island contracts monkeypox - New York Post  https://t.co/NY3ufYAlKa
2022-08-06,kikileighlee,[],"@michaeljknowles If this kid gets Monkeypox, his parents should not be surprised."
2022-08-06,x0bri_,[],Monkey pox and a Capricorn is the same thing🥹
2022-08-06,prnc_shrty,[],I wanna go do something…but monkey pox so nahhh lol
2022-08-06,miiblack_mosdef,[],"i wanted get out &amp; drink, but yaw… im real life scared of this monkey pox shxt😭😭😭😂"
2022-08-06,thefullerreport,[],"@Angry_Staffer Ok, legit wrong thread, is monkey pox killed by average swimming pool chlorine?"
2022-08-06,laurennumeros,[],@benryanwriter @yashar It’s not just monkeypox—try to tell those same people kids are at low risk for being meaningfully affected by Covid 😬
2022-08-06,televisionjam1,['tvjnews'],Jamaica has recorded its first locally transmitted case of monkeypox and the third infection from the viral disease.   The Health Ministry says persons should continue using prevention measures such as mask wearing and physical distancing. #TVJNews   Read:  https://t.co/0N1sRQ6DHb  https://t.co/KyJtFg41Km
2022-08-06,jaxlaw,[],San Francisco to Still Hold Kink Festival Despite Declaring State of Emergency Over Monkeypox  https://t.co/KLYT2o9mLw  I’LL BELIEVE IT’S A CRISIS WHEN THE PEOPLE WHO TELL ME IT’S A CRISIS START ACTING LIKE IT’S A CRISIS - Reynolds
2022-08-06,beardedrico,[],"@Leftpyssyl1p @NBCNews Lol. Facts matter, girlfriend. Overwhelming majority of people who suffer Monkey pox are people in the gay, multiple partner, anal sex, good time people. Stating a fact doesn’t make me homophobic, but it does make you willingly obtuse."
2022-08-06,wehrme_awake,[],Monkeypox deaths:0 Drug overdoses: off the charts Murder: off the charts  Priorities 🙄
2022-08-06,arfius_official,[],Monkeypox Vs Corona Virus Infection Important Facts About Monkeypox And Covid 19  https://t.co/u6otz69DTP
2022-08-06,christo29645962,[],Turns out donkey pox can cause a monkeypox side effects include TDS
2022-08-06,dave83302442,[],"@FoxNews If you have Covid and monkeypox at the same time,is it ok to masturbate six feet apart if you are wearing a mask?"
2022-08-06,xxdalejrxx88,[],"It is ridiculous to label Monkeypox an emergency when in reality, pardon my french, it is just gay guys screwing each other in the ass. How about just stop so the virus dies off."
2022-08-06,jessicalexicus,[],"Where the hell did people get this idea that monkeypox is less dangerous than Covid? It just happens to possibly be less contagious than Covid, which doesn't mean much because Covid has become the most contagious virus in history."
2022-08-06,villainsbrewc,[],This is so stupid! At least be honest! The best way to avoid the risk is to not have sex with “men who have sex with MEN.” 95% spread between gay/bisexual men this other stuff is FAKE. —/.     7 ways to reduce your risk of monkeypox  https://t.co/xqn5ZPEzfJ
2022-08-06,crayzyuh2,[],I’m scared of monkeypox
2022-08-06,dub__zero,[],@NickAdamsinUSA You need to get this trending so monkeypox isn't even an afterthought
2022-08-06,oucrimsongirl,"['loveafterlockup', 'lifeafterlockup']","I accepted having to social distance and take precautions bc of Covid.   I accept monkeypox is trying to send us back indoors.   I CANNOT accept living in a world where Shawn has multiple women fighting for his affection.   Do better, ladies. 😒 #LoveAfterLockup #LifeAfterLockup"
2022-08-06,valhallascourge,[],@sharkguy726x2 So my wife has Monkeypox 🤔
2022-08-06,leah_jasper,['covidlessonslearned'],"4 weeks isolation with monkey pox?! Yeah, no, churches ain't gonna stand for that. They're 1st amendment, faith over fear, free from that tyranny. #covidlessonslearned"
2022-08-06,dkreitewolf,['mainstreammediatheenemy'],"Monkey pox transmission by “skin on skin contact “ according to bctv news,  #MainStreamMediaTheEnemy"
2022-08-06,juliedavette,[],Me last week😭 because trying to be rational while monkey pox is on the loose is non existent
2022-08-06,demigoddess55,['afropunk'],I want to experience @afropunk this Fall😭I banish you Monkeypox.  #afropunk
2022-08-06,statisticsbc,[],"@SarahTaber_bww They are meant for smallpox so worth the risk for smallpox but not for monkeypox, especially ACAM2000 which can be dangerous for people with eczema, etc. and contacts of vaccinees with eczema. And can cause vaccinia.   https://t.co/yWedKDtXtr"
2022-08-06,samadam76478909,[],@ColtonForWA @DCON6 @gardnerphil Think monkeypox is affecting your brain
2022-08-06,realdealkami1,['maskup'],"There’s something really visceral about witnessing the streets of Downtown Kitchener come alive with live music, programming and human gathering in this strange neo-Covid-monkeypox era.   Community such as this is unreal, but it’s surreal to see such few masks. #MaskUp"
